X,A,Y,rule,total_rev,rev_per_mwh,n_curtailed,pct_curtailed
-4,95.0,-10.0,combined,65396.557676981465,23.881302102315757,8487,84.90396158463386
-4,95.0,-8.0,combined,74163.06922187234,27.08262825806031,8293,82.96318527410963
-4,95.0,-6.0,combined,83721.09116923687,30.572995606645076,8024,80.27210884353741
-4,100.0,-20.0,combined,36435.192258081704,13.305284932106964,9115,91.18647458983592
-4,100.0,-18.0,combined,38952.241443742874,14.22445276210301,9059,90.62625050020007
-4,100.0,-16.0,combined,42857.07470736069,15.650407065206213,8978,89.81592637054821
-4,100.0,-14.0,combined,47556.16045121162,17.366403904181865,8876,88.79551820728291
-4,100.0,-12.0,combined,53726.53623454753,19.61968165152919,8733,87.36494597839136
-4,100.0,-10.0,combined,62483.8203037726,22.817638147740507,8568,85.71428571428571
-4,100.0,-8.0,combined,71769.78715460146,26.208657301563495,8360,83.63345338135254
-4,100.0,-6.0,combined,82628.10327208668,30.17386184344387,8059,80.62224889955982
-3,,,rule1_only,104273.95679826339,38.07842418867346,7396,73.98959583833533
-3,0.0,-20.0,combined,98219.86041519923,35.86760897429128,7604,76.07042817126852
-3,0.0,-18.0,combined,98471.7019534409,35.95957564761938,7596,75.99039615846338
-3,0.0,-16.0,combined,99057.65420824592,36.17355178507374,7582,75.85034013605441
-3,0.0,-14.0,combined,99795.08438318678,36.44284413642521,7564,75.6702681072429
-3,0.0,-12.0,combined,100437.17884483152,36.677322102261,7544,75.4701880752301
-3,0.0,-10.0,combined,100881.01151494798,36.83939947230061,7530,75.33013205282113
-3,0.0,-8.0,combined,101800.50347506272,37.175176553849965,7499,75.02000800320128
-3,0.0,-6.0,combined,102886.35938012568,37.5717058793915,7457,74.59983993597439
-3,0.0,-4.0,combined,103840.90666352154,37.92028434981068,7417,74.19967987194877
-3,5.0,-20.0,combined,91289.17811883395,33.33668496889934,7714,77.17086834733894
-3,5.0,-18.0,combined,91724.82572470902,33.495773343817206,7699,77.02080832332933
-3,5.0,-16.0,combined,92343.5259995466,33.72170829665009,7683,76.86074429771908
-3,5.0,-14.0,combined,93229.0289087052,34.04507336718712,7661,76.640656262505
-3,5.0,-12.0,combined,94021.56458624138,34.33448896663796,7637,76.40056022408963
-3,5.0,-10.0,combined,96937.85570014763,35.39945066467559,7611,76.14045618247299
-3,5.0,-8.0,combined,99690.00982102183,36.404473349774264,7561,75.64025610244097
-3,5.0,-6.0,combined,101888.00122216386,37.20712869637886,7495,74.97999199679872
-3,5.0,-4.0,combined,103612.90194569097,37.83702232898444,7429,74.31972789115646
-3,10.0,-20.0,combined,89219.75234166575,32.58097879844645,7771,77.74109643857543
-3,10.0,-18.0,combined,90109.2494017385,32.90580244001553,7749,77.52100840336135
-3,10.0,-16.0,combined,90895.38083117877,33.19287935698904,7729,77.32092837134854
-3,10.0,-14.0,combined,92220.88466041538,33.67692253155689,7699,77.02080832332933
-3,10.0,-12.0,combined,93152.74842452907,34.0172175082271,7671,76.7406962785114
-3,10.0,-10.0,combined,96220.26838381504,35.137404463853,7639,76.42056822729091
-3,10.0,-8.0,combined,99102.19631443958,36.189817526453254,7583,75.86034413765506
-3,10.0,-6.0,combined,101592.17968509402,37.099101550209625,7508,75.11004401760705
-3,10.0,-4.0,combined,103409.86924693012,37.762879508811764,7436,74.38975590236095
-3,15.0,-20.0,combined,86747.40053443621,31.678133411640456,7829,78.32132853141256
-3,15.0,-18.0,combined,87808.6372935336,32.065672397580194,7802,78.05122048819528
-3,15.0,-16.0,combined,88901.17466907838,32.464641640767745,7776,77.79111644657863
-3,15.0,-14.0,combined,90496.61277447989,33.047258535816496,7741,77.44097639055623
-3,15.0,-12.0,combined,91806.01980020889,33.525423532065766,7706,77.09083633453382
-3,15.0,-10.0,combined,95138.44013406229,34.742345944369816,7669,76.72068827531012
-3,15.0,-8.0,combined,98318.73445383941,35.90371547394078,7605,76.08043217286915
-3,15.0,-6.0,combined,101154.01990736864,36.939095788551214,7521,75.24009603841537
-3,15.0,-4.0,combined,103253.66664749073,37.70583795190284,7440,74.42977190876351
-3,20.0,-20.0,combined,85269.89928576366,31.13858431411177,7868,78.71148459383754
-3,20.0,-18.0,combined,86429.56245421748,31.562066335895956,7839,78.42136854741896
-3,20.0,-16.0,combined,87535.9661305302,31.96609922967069,7812,78.15126050420169
-3,20.0,-14.0,combined,89301.2326431119,32.61073350975457,7775,77.78111244497799
-3,20.0,-12.0,combined,90720.20623147322,33.12890966676645,7738,77.4109643857543
-3,20.0,-10.0,combined,94401.68083860807,34.47329858260593,7694,76.97078831532613
-3,20.0,-8.0,combined,97680.75186971022,35.67073907015419,7625,76.28051220488196
-3,20.0,-6.0,combined,100620.17616560118,36.744148468303095,7538,75.41016406562625
-3,20.0,-4.0,combined,103179.85931027123,37.6788852286997,7442,74.44977991196478
-3,25.0,-20.0,combined,84060.43187021869,30.696914939460523,7910,79.13165266106442
-3,25.0,-18.0,combined,85268.76987668817,31.138171880181194,7880,78.83153261304521
-3,25.0,-16.0,combined,86387.4123151304,31.546674085279875,7852,78.55142056822729
-3,25.0,-14.0,combined,88174.3522066176,32.19922297933743,7814,78.17126850740296
-3,25.0,-12.0,combined,89704.97861428472,32.7581721495343,7774,77.77110844337734
-3,25.0,-10.0,combined,93472.41865489719,34.133953642600495,7727,77.30092036814726
-3,25.0,-8.0,combined,96982.96495634846,35.415923516048956,7651,76.54061624649859
-3,25.0,-6.0,combined,100179.80480723028,36.58333508882205,7554,75.57022809123649
-3,25.0,-4.0,combined,103043.07392733672,37.628934387721564,7449,74.51980792316927
-3,30.0,-20.0,combined,82578.86248956417,30.155880254734218,7955,79.58183273309324
-3,30.0,-18.0,combined,83812.03697337241,30.60620689942025,7924,79.27170868347339
-3,30.0,-16.0,combined,85197.46046004788,31.112131339485792,7889,78.92156862745098
-3,30.0,-14.0,combined,87270.39061421892,31.869117226927745,7844,78.47138855542217
-3,30.0,-12.0,combined,89048.7771942429,32.51854265054153,7796,77.99119647859143
-3,30.0,-10.0,combined,92857.67709455692,33.909464320244275,7746,77.49099639855942
-3,30.0,-8.0,combined,96492.09526466364,35.236669319552895,7666,76.6906762705082
-3,30.0,-6.0,combined,99851.37458522595,36.46340000921193,7564,75.6702681072429
-3,30.0,-4.0,combined,102931.79174305109,37.588296721827014,7452,74.54981992797119
-3,35.0,-20.0,combined,81684.77504323736,29.82938031085209,7982,79.85194077631053
-3,35.0,-18.0,combined,82933.80567896835,30.285497253494142,7950,79.53181272509003
-3,35.0,-16.0,combined,84345.92019746508,30.8011686376954,7914,79.17166866746699
-3,35.0,-14.0,combined,86599.09887407473,31.623977093950753,7864,78.67146858743497
-3,35.0,-12.0,combined,88448.53753404893,32.299349084884945,7814,78.17126850740296
-3,35.0,-10.0,combined,92257.43743436298,33.69027075458771,7764,77.67106842737095
-3,35.0,-8.0,combined,96126.53231691776,35.103174232003276,7678,76.81072428971588
-3,35.0,-6.0,combined,99524.36245957723,36.343982785413836,7575,75.78031212484994
-3,35.0,-4.0,combined,102846.73215915794,37.557234939803514,7456,74.58983593437375
-3,40.0,-20.0,combined,80829.07730455659,29.516899395470567,8013,80.16206482593037
-3,40.0,-18.0,combined,82078.10794028758,29.973016338112615,7981,79.8419367747099
-3,40.0,-16.0,combined,83586.1250349141,30.52370911295432,7943,79.46178471388555
-3,40.0,-14.0,combined,85839.30371152374,31.346517569209666,7893,78.96158463385355
-3,40.0,-12.0,combined,87777.12671471795,32.05416546695806,7839,78.42136854741896
-3,40.0,-10.0,combined,91712.67340055847,33.4913355976331,7785,77.8811524609844
-3,40.0,-8.0,combined,95669.24654866199,34.93618410336766,7696,76.99079631852742
-3,40.0,-6.0,combined,99218.07261315,36.232132856102105,7586,75.89035614245698
-3,40.0,-4.0,combined,102786.04805413532,37.53507451582505,7458,74.60984393757502
-3,45.0,-20.0,combined,79617.60437600379,29.074497654105972,8046,80.4921968787515
-3,45.0,-18.0,combined,80866.63501173476,29.530614596748016,8014,80.17206882753102
-3,45.0,-16.0,combined,82500.09553658075,30.127116395187247,7973,79.76190476190477
-3,45.0,-14.0,combined,84956.29412130089,31.0240630007672,7919,79.22168867547019
-3,45.0,-12.0,combined,86928.52449067982,31.744275668521702,7864,78.67146858743497
-3,45.0,-10.0,combined,91046.34996086045,33.24800977244393,7804,78.07122849139657
-3,45.0,-8.0,combined,95191.99640729341,34.761903449931864,7710,77.13085234093637
-3,45.0,-6.0,combined,98845.93942996897,36.09623847135882,7597,76.00040016006403
-3,45.0,-4.0,combined,102690.4126483913,37.500150689596595,7460,74.62985194077632
-3,50.0,-20.0,combined,77940.25706896716,28.46196942337393,8086,80.89235694277711
-3,50.0,-18.0,combined,79432.73504828726,29.00698767465939,8050,80.53221288515407
-3,50.0,-16.0,combined,81109.61911076811,29.619346739252162,8008,80.11204481792717
-3,50.0,-14.0,combined,83802.80102024933,30.602834144116763,7951,79.54181672669067
-3,50.0,-12.0,combined,85945.82438094795,31.385416440603258,7891,78.94157663065226
-3,50.0,-10.0,combined,90346.01543325567,32.992263888860535,7825,78.28131252501001
-3,50.0,-8.0,combined,94811.55085911676,34.622973582791694,7722,77.25090036014406
-3,50.0,-6.0,combined,98661.93149773125,36.02904305350981,7603,76.06042416966787
-3,50.0,-4.0,combined,102630.93890729704,37.47843226237841,7462,74.64985994397759
-3,55.0,-20.0,combined,76361.91060377879,27.88559399787423,8128,81.312525010004
-3,55.0,-18.0,combined,78033.21802638037,28.49591660326482,8088,80.91236494597838
-3,55.0,-16.0,combined,79855.76669313165,29.161468993986144,8042,80.45218087234895
-3,55.0,-14.0,combined,82672.08372648222,30.189922482647614,7981,79.8419367747099
-3,55.0,-12.0,combined,84917.2311837865,31.009798124374274,7918,79.21168467386954
-3,55.0,-10.0,combined,89737.0491252678,32.76988355436306,7841,78.44137655062025
-3,55.0,-8.0,combined,94292.00127248082,34.43324615559481,7735,77.38095238095238
-3,55.0,-6.0,combined,98240.26308765824,35.87505955582028,7613,76.16046418567427
-3,55.0,-4.0,combined,102515.84136425133,37.43640131618878,7464,74.66986794717887
-3,60.0,-20.0,combined,73471.26333044312,26.829996834079438,8179,81.82272909163666
-3,60.0,-18.0,combined,75214.66320157537,27.466645925202812,8137,81.40256102440976
-3,60.0,-16.0,combined,77185.3705768347,28.186302430921234,8087,80.90236094437775
-3,60.0,-14.0,combined,80203.30300610702,29.288381173717145,8022,80.25210084033614
-3,60.0,-12.0,combined,83090.40733510545,30.342684536629225,7947,79.50180072028812
-3,60.0,-10.0,combined,88198.05839927221,32.2078799296203,7864,78.67146858743497
-3,60.0,-8.0,combined,93431.57560323368,34.1190387099159,7753,77.5610244097639
-3,60.0,-6.0,combined,97585.9597737091,35.63612320103312,7626,76.2905162064826
-3,60.0,-4.0,combined,102209.4714770139,37.324522157834465,7470,74.72989195678271
-3,65.0,-20.0,combined,71086.03352969195,25.95896637806455,8236,82.39295718287315
-3,65.0,-18.0,combined,72880.61229787179,26.61430481225234,8192,81.95278111244498
-3,65.0,-16.0,combined,74875.39280069186,27.342752264348476,8141,81.44257703081233
-3,65.0,-14.0,combined,78010.66559130469,28.487680978419768,8073,80.76230492196879
-3,65.0,-12.0,combined,81175.34764389173,29.64334927106768,7992,79.95198079231692
-3,65.0,-10.0,combined,86508.12307243882,31.590754846786016,7904,79.07162865146059
-3,65.0,-8.0,combined,92027.10054625665,33.60615707941012,7785,77.8811524609844
-3,65.0,-6.0,combined,96838.83564750964,35.36329084410957,7644,76.47058823529412
-3,65.0,-4.0,combined,102058.65711835779,37.269448261159,7475,74.77991196478591
-3,70.0,-20.0,combined,67929.25625158641,24.806184725236058,8303,83.06322529011605
-3,70.0,-18.0,combined,69723.83501976627,25.46152315942385,8259,82.62304921968787
-3,70.0,-16.0,combined,71967.26501726526,26.280771624768214,8203,82.06282513005202
-3,70.0,-14.0,combined,75304.10314988047,27.499307314446565,8130,81.33253301320528
-3,70.0,-12.0,combined,78884.88268421777,28.806924731309444,8040,80.43217286914765
-3,70.0,-10.0,combined,84868.10078075623,30.99185684368837,7940,79.43177270908363
-3,70.0,-8.0,combined,90528.14881247043,33.058774763537265,7818,78.21128451380552
-3,70.0,-6.0,combined,95915.84883284265,35.026237522948676,7663,76.66066426570627
-3,70.0,-4.0,combined,101634.21028135873,37.11445014656688,7485,74.87995198079231
-3,75.0,-20.0,combined,63243.38481712671,23.095013444758514,8419,84.22368947579032
-3,75.0,-18.0,combined,65079.1154889779,23.76537959720198,8374,83.77350940376151
-3,75.0,-16.0,combined,67544.16239951758,24.665557405608233,8313,83.16326530612244
-3,75.0,-14.0,combined,71184.24165618044,25.994829702081674,8233,82.36294517807123
-3,75.0,-12.0,combined,75192.86118217034,27.458684334710178,8134,81.37254901960785
-3,75.0,-10.0,combined,81459.94763890604,29.74727857102909,8027,80.30212084833933
-3,75.0,-8.0,combined,87576.1972649755,31.980790704417,7893,78.96158463385355
-3,75.0,-6.0,combined,93852.14173386528,34.272619680786335,7714,77.17086834733894
-3,75.0,-4.0,combined,101042.49770377314,36.898370473186226,7499,75.02000800320128
-3,80.0,-20.0,combined,58898.38957545343,21.508322222996437,8518,85.2140856342537
-3,80.0,-18.0,combined,60827.49757267128,22.21278760322498,8471,84.74389755902361
-3,80.0,-16.0,combined,63538.97230165652,23.2029551203829,8404,84.0736294517807
-3,80.0,-14.0,combined,67264.94939414957,24.563595308994152,8322,83.25330132052821
-3,80.0,-12.0,combined,71824.59310796522,26.228671161249355,8211,82.14285714285714
-3,80.0,-10.0,combined,78667.39890357878,28.72750471208691,8091,80.94237695078031
-3,80.0,-8.0,combined,85531.30222249162,31.23404258782195,7940,79.43177270908363
-3,80.0,-6.0,combined,92589.20912070466,33.81142605926989,7741,77.44097639055623
-3,80.0,-4.0,combined,100650.96856636465,36.75539313700141,7507,75.1000400160064
-3,85.0,-20.0,combined,55096.967663691205,20.120131340816247,8610,86.1344537815126
-3,85.0,-18.0,combined,57230.168957580405,20.899126846910754,8559,85.62424969987995
-3,85.0,-16.0,combined,60104.50905855777,21.948769010574708,8489,84.92396958783513
-3,85.0,-14.0,combined,64190.76321902532,23.440974006363327,8400,84.03361344537815
-3,85.0,-12.0,combined,69122.11572893888,25.241789267067954,8282,82.85314125650261
-3,85.0,-10.0,combined,76208.55784390912,27.829593136104705,8157,81.60264105642257
-3,85.0,-8.0,combined,83644.92558185491,30.545181705322424,7993,79.96198479391757
-3,85.0,-6.0,combined,91260.86060519193,33.32634407142563,7780,77.8311324529812
-3,85.0,-4.0,combined,100319.55222546843,36.63436759621255,7518,75.21008403361344
-3,90.0,-20.0,combined,50815.96309308896,18.55680802406112,8719,87.22488995598239
-3,90.0,-18.0,combined,53027.22787380322,19.364310500220284,8667,86.7046818727491
-3,90.0,-16.0,combined,56152.23733607204,20.505491285448453,8593,85.96438575430172
-3,90.0,-14.0,combined,60425.14384207508,22.065857377328033,8500,85.03401360544217
-3,90.0,-12.0,combined,65564.01995258636,23.94245543112269,8377,83.80352140856343
-3,90.0,-10.0,combined,73088.03348512005,26.690050206368703,8242,82.452981192477
-3,90.0,-8.0,combined,81095.0226015835,29.614016433531813,8065,80.68227290916367
-3,90.0,-6.0,combined,89589.33493274965,32.7159417662685,7825,78.28131252501001
-3,90.0,-4.0,combined,99675.27361442063,36.39909202980596,7536,75.39015606242498
-3,95.0,-20.0,combined,46227.19525101356,16.881096717431188,8832,88.35534213685474
-3,95.0,-18.0,combined,48607.968717440075,17.750499823780338,8778,87.81512605042016
-3,95.0,-16.0,combined,51790.05890052582,18.912525160869787,8703,87.06482593037215
-3,95.0,-14.0,combined,56321.913846708776,20.567453201398184,8605,86.0844337735094
-3,95.0,-12.0,combined,62014.3455775799,22.646196895113903,8470,84.73389355742297
-3,95.0,-10.0,combined,70109.14673954874,25.602230039274303,8322,83.25330132052821
-3,95.0,-8.0,combined,78875.65828443962,28.803556195018853,8128,81.312525010004
-3,95.0,-6.0,combined,88433.68023180416,32.293923543603626,7859,78.62144857943177
-3,95.0,-4.0,combined,99154.04650515472,36.20875201035449,7550,75.53021208483393
-3,100.0,-20.0,combined,40771.04592844419,14.8886378646086,8963,89.66586634653862
-3,100.0,-18.0,combined,43288.09511410536,15.807805694604648,8907,89.10564225690277
-3,100.0,-16.0,combined,47192.928377723176,17.233759997707853,8826,88.2953181272509
-3,100.0,-14.0,combined,51892.0141215741,18.949756836683505,8724,87.27490996398559
-3,100.0,-12.0,combined,58062.389904910015,21.203034584030828,8581,85.84433773509403
-3,100.0,-10.0,combined,66819.67397413508,24.400991080242143,8416,84.19367747098839
-3,100.0,-8.0,combined,76105.64082496395,27.79201023406513,8208,82.11284513805522
-3,100.0,-6.0,combined,86963.95694244916,31.757214775945506,7907,79.1016406562625
-3,100.0,-4.0,combined,98777.31111294992,36.07117700589758,7563,75.66026410564226
-2,,,rule1_only,116875.17784862872,42.68009708173705,6973,69.7579031612645
-2,0.0,-20.0,combined,110199.05648280834,40.242132808504365,7209,72.1188475390156
-2,0.0,-18.0,combined,110450.89802105003,40.334099481832475,7201,72.03881552621048
-2,0.0,-16.0,combined,111036.85027585505,40.548075619286834,7187,71.89875950380153
-2,0.0,-14.0,combined,111774.28045079592,40.81736797063831,7169,71.71868747498999
-2,0.0,-12.0,combined,112416.37491244065,41.051845936474095,7149,71.51860744297718
-2,0.0,-10.0,combined,112860.2075825571,41.2139233065137,7135,71.37855142056823
-2,0.0,-8.0,combined,113779.69954267185,41.54970038806305,7104,71.06842737094838
-2,0.0,-6.0,combined,114865.55544773482,41.9462297136046,7062,70.64825930372149
-2,0.0,-4.0,combined,115820.10273113067,42.294808184023765,7022,70.24809923969588
-2,5.0,-20.0,combined,102768.5594372353,37.528688079621425,7337,73.39935974389756
-2,5.0,-18.0,combined,103204.20704311038,37.68777645453929,7322,73.24929971988794
-2,5.0,-16.0,combined,103822.90731794795,37.913711407372176,7306,73.0892356942777
-2,5.0,-14.0,combined,104708.41022710653,38.2370764779092,7284,72.86914765906363
-2,5.0,-12.0,combined,105500.94590464272,38.52649207736004,7260,72.62905162064826
-2,5.0,-10.0,combined,108417.23701854899,39.591453775397675,7234,72.36894757903161
-2,5.0,-8.0,combined,111169.39113942317,40.59647646049634,7184,71.8687474989996
-2,5.0,-6.0,combined,113367.38254056522,41.39913180710094,7118,71.20848339335734
-2,5.0,-4.0,combined,115092.28326409232,42.029025439706515,7052,70.54821928771509
-2,10.0,-20.0,combined,100560.0662845327,36.72219773755942,7402,74.04961984793917
-2,10.0,-18.0,combined,101449.56334460544,37.04702137912849,7380,73.8295318127251
