X,A,Y,F,rule,total_rev,rev_per_mwh,n_curtailed,pct_curtailed
11,60.0,8.0,,rule12,154072.46846478662,56.263682612031346,3345,33.46338535414166
11,65.0,-10.0,,rule12,133061.13250733202,48.59083132753872,4983,49.849939975990395
11,65.0,-7.0,,rule12,137966.81649779202,50.38227304184635,4789,47.90916366546619
11,65.0,-4.0,,rule12,143269.2444674967,52.318596431309054,4550,45.51820728291317
11,65.0,-1.0,,rule12,147084.4881736777,53.71183471139268,4270,42.71708683473389
11,65.0,2.0,,rule12,149811.51434750576,54.70768125456682,3969,39.705882352941174
11,65.0,5.0,,rule12,152317.65072769887,55.62286398177728,3659,36.604641856742695
11,65.0,8.0,,rule12,153920.08521341297,56.20803579221918,3358,33.59343737494998
11,70.0,-10.0,,rule12,129178.61725801174,47.17302704426372,5151,51.53061224489795
11,70.0,-7.0,,rule12,134609.86118766572,49.156391026754946,4944,49.459783913565424
11,70.0,-4.0,,rule12,140960.73326827047,51.4755818245218,4678,46.79871948779512
11,70.0,-1.0,,rule12,145586.62384171056,53.16484948937722,4359,43.60744297719087
11,70.0,2.0,,rule12,148752.9191704256,54.321106912951215,4036,40.37615046018407
11,70.0,5.0,,rule12,151863.70376614254,55.457093107706164,3700,37.01480592236895
11,70.0,8.0,,rule12,153740.04274775757,56.14228847055127,3377,33.78351340536214
11,75.0,-10.0,,rule12,123340.63174468948,45.04113049397075,5372,53.74149659863946
11,75.0,-7.0,,rule12,129700.45439486828,47.363589831605424,5138,51.40056022408963
11,75.0,-4.0,,rule12,136830.9320266882,49.96747444737373,4842,48.439375750300115
11,75.0,-1.0,,rule12,142493.48870811344,52.035308467759805,4490,44.917967186874755
11,75.0,2.0,,rule12,146629.3256364963,53.545619937370844,4133,41.34653861544618
11,75.0,5.0,,rule12,150471.77101660555,54.94879163621296,3763,37.64505802320928
11,75.0,8.0,,rule12,153191.02020847698,55.941798206426014,3404,34.05362144857943
11,80.0,-10.0,,rule12,118848.70409321695,43.400782972983116,5562,55.6422569027611
11,80.0,-7.0,,rule12,125672.97215481373,45.89284697444265,5312,53.14125650260104
11,80.0,-4.0,,rule12,133972.39567606262,48.92360344583064,4983,49.849939975990395
11,80.0,-1.0,,rule12,140534.92299997067,51.320085816524504,4600,46.01840736294518
11,80.0,2.0,,rule12,145361.03885773232,53.08247109908426,4214,42.15686274509804
11,80.0,5.0,,rule12,149875.39522316103,54.73100906484117,3807,38.08523409363745
11,80.0,8.0,,rule12,152979.88560598387,55.86469675941568,3426,34.27370948379352
11,85.0,-10.0,,rule12,113749.37664026844,41.5386271692479,5787,57.89315726290516
11,85.0,-7.0,,rule12,121444.62146851653,44.34875163179833,5510,55.12204881952781
11,85.0,-4.0,,rule12,130678.15074466026,47.720621802753534,5152,51.540616246498594
11,85.0,-1.0,,rule12,138097.2973122646,50.42992160103148,4737,47.388955582232896
11,85.0,2.0,,rule12,143474.98227784614,52.39372709532799,4321,43.22729091636654
11,85.0,5.0,,rule12,148707.80790653278,54.30463332841543,3879,38.80552220888355
11,85.0,8.0,,rule12,152530.6480532039,55.70064565191496,3462,34.63385354141656
11,90.0,-10.0,,rule12,108158.36563399405,39.49691996567122,6043,60.45418167266907
11,90.0,-7.0,,rule12,116503.49674022337,42.544367784189085,5743,57.45298119247699
11,90.0,-4.0,,rule12,126576.67033812296,46.2228565359783,5351,53.53141256502602
11,90.0,-1.0,,rule12,135054.34566258563,49.318706420751404,4889,48.90956382553021
11,90.0,2.0,,rule12,141139.51517693707,51.540868820090964,4437,44.38775510204081
11,90.0,5.0,,rule12,147280.1022082036,53.78326840790375,3956,39.57583033213285
11,90.0,8.0,,rule12,151803.3613115087,55.435057446504786,3506,35.074029611844736
11,95.0,-10.0,,rule12,103029.4733643923,37.623967778407945,6268,62.70508203281312
11,95.0,-7.0,,rule12,111960.02030503051,40.88519584612567,5937,59.3937575030012
11,95.0,-4.0,,rule12,122830.51170838095,44.85484651927438,5510,55.12204881952781
11,95.0,-1.0,,rule12,132292.2073154624,48.31003772840433,5021,50.230092036814725
11,95.0,2.0,,rule12,139471.7604453255,50.93184357483403,4530,45.31812725090036
11,95.0,5.0,,rule12,146188.06187287014,53.38448067224297,4013,40.14605842336935
11,95.0,8.0,,rule12,151311.45187522334,55.2554235594593,3533,35.34413765506203
11,100.0,-10.0,,rule12,96837.79470576183,35.362910716389806,6591,65.93637454981993
11,100.0,-7.0,,rule12,106334.41981218624,38.830857366413326,6227,62.29491796718688
11,100.0,-4.0,,rule12,118246.03261856305,43.180701365236295,5754,57.56302521008403
11,100.0,-1.0,,rule12,128920.87304349724,47.078904850824294,5214,52.160864345738304
11,100.0,2.0,,rule12,137083.41545269376,50.05967552318645,4677,46.78871548619448
11,100.0,5.0,,rule12,144539.54131175333,52.782479298770575,4113,41.14645858343337
11,100.0,8.0,,rule12,150567.85125842734,54.98387790623261,3581,35.82432973189276
14,,,,rule1_only,157774.3729996892,57.61553206240477,2499,25.0
14,0.0,-10.0,,rule12,158417.91403405345,57.85053828295847,3040,30.41216486594638
14,0.0,-7.0,,rule12,159304.30284294276,58.174226863476036,2995,29.96198479391757
14,0.0,-4.0,,rule12,160335.09906855167,58.550649674463806,2942,29.43177270908363
14,0.0,-1.0,,rule12,160512.11925409565,58.61529332971651,2873,28.741496598639454
14,0.0,2.0,,rule12,160348.45051618153,58.55552531265759,2800,28.011204481792717
14,0.0,5.0,,rule12,160241.02661084206,58.51629660051201,2727,27.28091236494598
14,0.0,8.0,,rule12,159748.58167284064,58.336467160692614,2652,26.53061224489796
14,0.0,11.0,,rule12,158979.0669279056,58.05545827048847,2569,25.700280112044815
14,5.0,-10.0,,rule12,156360.42784634203,57.09919217292655,3429,34.30372148859544
14,5.0,-7.0,,rule12,157690.482238713,57.58489710733021,3355,33.56342537014806
14,5.0,-4.0,,rule12,159754.7955196997,58.33873631306592,3256,32.57302921168467
14,5.0,-1.0,,rule12,160239.84874921478,58.51586647283626,3133,31.34253701480592
14,5.0,2.0,,rule12,160173.15677134856,58.49151211340512,3011,30.122048819527812
14,5.0,5.0,,rule12,160420.06280528742,58.581676455334296,2882,28.83153261304522
14,5.0,8.0,,rule12,160120.61555752507,58.47232528393408,2749,27.501000400160063
14,5.0,11.0,,rule12,159069.2438194169,58.08838877425392,2616,26.17046818727491
14,10.0,-10.0,,rule12,155144.4461415348,56.655143931322975,3597,35.984393757503
14,10.0,-7.0,,rule12,156797.01160773603,57.25862241007013,3511,35.12404961984794
14,10.0,-4.0,,rule12,159151.2573374518,58.11833820386058,3396,33.97358943577431
14,10.0,-1.0,,rule12,159623.59292975627,58.29082417826333,3257,32.58303321328531
14,10.0,2.0,,rule12,159756.55229083757,58.339377845032715,3116,31.172468987595035
14,10.0,5.0,,rule12,160266.67866536934,58.52566413430082,2953,29.54181672669068
14,10.0,8.0,,rule12,160026.96445113744,58.438126077686775,2794,27.951180472188874
14,10.0,11.0,,rule12,159057.20251751723,58.08399157081407,2635,26.360544217687078
14,15.0,-10.0,,rule12,153708.2142553327,56.13066544527196,3701,37.024809923969585
14,15.0,-7.0,,rule12,155767.79727054382,56.88277726794619,3603,36.04441776710684
14,15.0,-4.0,,rule12,158320.28953853477,57.814888087399495,3475,34.76390556222489
14,15.0,-1.0,,rule12,159070.46291828918,58.08883396081259,3324,33.25330132052821
14,15.0,2.0,,rule12,159560.26989151485,58.26770007724031,3163,31.64265706282513
14,15.0,5.0,,rule12,160186.2643199957,58.496298685362156,2989,29.901960784313726
14,15.0,8.0,,rule12,160090.47139061542,58.46131733516486,2813,28.141256502601042
14,15.0,11.0,,rule12,159128.3732643172,58.10998147250848,2644,26.450580232092836
14,20.0,-10.0,,rule12,152366.9242543252,55.64085752787219,3825,38.265306122448976
14,20.0,-7.0,,rule12,154664.03499193402,56.4797089511883,3716,37.1748699479792
14,20.0,-4.0,,rule12,157662.28372659048,57.574599666444094,3570,35.714285714285715
14,20.0,-1.0,,rule12,158710.89093068847,57.957526632591474,3407,34.08363345338135
14,20.0,2.0,,rule12,159266.12372736723,58.16028473830239,3234,32.35294117647059
14,20.0,5.0,,rule12,160006.354740851,58.430599890757755,3042,30.43217286914766
14,20.0,8.0,,rule12,160019.76278722123,58.43549619749535,2850,28.511404561824733
14,20.0,11.0,,rule12,159134.91607167866,58.112370753607465,2670,26.710684273709482
14,25.0,-10.0,,rule12,151262.08052415,55.23739429015119,3925,39.26570628251301
14,25.0,-7.0,,rule12,153753.59912060917,56.147238942670604,3806,38.07523009203682
14,25.0,-4.0,,rule12,156915.56339383265,57.301914765495425,3652,36.53461384553822
14,25.0,-1.0,,rule12,158139.3601099242,57.7488168674862,3473,34.743897559023615
14,25.0,2.0,,rule12,158899.10084982606,58.0262565183414,3285,32.863145258103245
14,25.0,5.0,,rule12,159772.80903795786,58.34531443103925,3076,30.77230892356943
14,25.0,8.0,,rule12,159907.394808997,58.394462024903966,2870,28.711484593837532
14,25.0,11.0,,rule12,159091.05228726723,58.09635271956882,2680,26.810724289715886
14,30.0,-10.0,,rule12,149527.25399010835,54.60387598236502,4026,40.27611044417767
14,30.0,-7.0,,rule12,152442.9292728688,55.66861279318902,3893,38.945578231292515
14,30.0,-4.0,,rule12,156002.87746672082,56.96862308892815,3723,37.244897959183675
14,30.0,-1.0,,rule12,157476.41126981762,57.50672336759335,3530,35.3141256502601
14,30.0,2.0,,rule12,158501.60362629587,57.88109977588953,3330,33.31332533013205
14,30.0,5.0,,rule12,159576.53329730348,58.27363909483768,3107,31.082432973189277
14,30.0,8.0,,rule12,159860.53242182726,58.37734897086886,2887,28.881552621048417
14,30.0,11.0,,rule12,159056.06387879807,58.083575766432254,2686,26.87074829931973
14,35.0,-10.0,,rule12,148901.41450233042,54.375333954984825,4075,40.76630652260904
14,35.0,-7.0,,rule12,152070.80281364848,55.53272086387982,3935,39.365746298519404
14,35.0,-4.0,,rule12,155684.9047441174,56.8525068449158,3760,37.61504601840736
14,35.0,-1.0,,rule12,157265.10686079584,57.4295599111875,3559,35.60424169667867
14,35.0,2.0,,rule12,158343.5430979802,57.823379746560114,3349,33.50340136054422
14,35.0,5.0,,rule12,159550.07906561223,58.26397862460278,3119,31.202480992396957
14,35.0,8.0,,rule12,159868.83742958892,58.380381766574985,2896,28.971588635454182
14,35.0,11.0,,rule12,159077.2156759462,58.09129991087724,2692,26.93077230892357
14,40.0,-10.0,,rule12,147842.63163450098,53.98869107307223,4162,41.636654661864746
14,40.0,-7.0,,rule12,151051.58324110234,55.16052557738182,4019,40.20608243297319
14,40.0,-4.0,,rule12,154833.38082052403,56.5415501097444,3836,38.37535014005603
14,40.0,-1.0,,rule12,156552.1032537962,57.16918757442164,3626,36.27450980392157
14,40.0,2.0,,rule12,157815.30734615383,57.63048033382773,3398,33.99359743897559
14,40.0,5.0,,rule12,159203.17721959593,58.13729813745105,3155,31.56262505002001
14,40.0,8.0,,rule12,159703.5698011635,58.32002987188268,2915,29.16166466586635
14,40.0,11.0,,rule12,158979.63313528855,58.05566503625788,2705,27.060824329731894
14,45.0,-10.0,,rule12,146383.11175246126,53.45570835249097,4250,42.517006802721085
14,45.0,-7.0,,rule12,149826.78785723605,54.713258785143175,4099,41.00640256102441
14,45.0,-4.0,,rule12,153951.43599010026,56.21948436682015,3902,39.035614245698284
14,45.0,-1.0,,rule12,155877.10641890814,56.922694427004146,3678,36.79471788715486
14,45.0,2.0,,rule12,157391.6846141331,57.47578316320958,3438,34.3937575030012
14,45.0,5.0,,rule12,159015.1710000487,58.0686426380546,3179,31.802721088435376
14,45.0,8.0,,rule12,159618.72438401746,58.289046298574895,2931,29.32172869147659
14,45.0,11.0,,rule12,158949.4112730093,58.044628714946434,2714,27.150860344137655
14,50.0,-10.0,,rule12,144832.4727294994,52.889451040570925,4342,43.43737494997999
14,50.0,-7.0,,rule12,148650.44376733544,54.28368527875236,4180,41.81672669067627
14,50.0,-4.0,,rule12,152967.42979479866,55.86014818682394,3974,39.755902360944376
14,50.0,-1.0,,rule12,155168.36389788677,56.66387813974831,3738,37.39495798319328
14,50.0,2.0,,rule12,156980.2401859282,57.325533225945165,3477,34.783913565426175
14,50.0,5.0,,rule12,158710.03001266753,57.957212245350405,3206,32.07282913165266
14,50.0,8.0,,rule12,159343.47658768194,58.1885322040907,2953,29.54181672669068
14,50.0,11.0,,rule12,158822.886354374,57.99842475692887,2726,27.270908363345335
14,55.0,-10.0,,rule12,142790.8388450274,52.14389382304537,4412,44.13765506202481
14,55.0,-7.0,,rule12,146909.34427279406,53.64787623166596,4242,42.436974789915965
14,55.0,-4.0,,rule12,151592.87106700294,55.35819130404724,4024,40.256102440976385
14,55.0,-1.0,,rule12,154480.23424169666,56.412589191387916,3774,37.755102040816325
14,55.0,2.0,,rule12,156445.16849492013,57.13013748718966,3506,35.074029611844736
14,55.0,5.0,,rule12,158369.56605383384,57.83288272488821,3225,32.262905162064826
14,55.0,8.0,,rule12,159188.9129715259,58.13208916576318,2961,29.6218487394958
14,55.0,11.0,,rule12,158744.70993083937,57.969876545004155,2730,27.310924369747898
14,60.0,-10.0,,rule12,140874.7318230844,51.4441760966566,4507,45.088035214085636
14,60.0,-7.0,,rule12,145298.27428630396,53.05955093715453,4325,43.26730692276911
14,60.0,-4.0,,rule12,150107.2440430493,54.81567486234637,4102,41.03641456582633
14,60.0,-1.0,,rule12,153415.55578163284,56.023793376290115,3839,38.40536214485794
14,60.0,2.0,,rule12,155722.82829859175,56.86635564511823,3556,35.57422969187675
14,60.0,5.0,,rule12,157859.50192131815,57.646619164956974,3263,32.643057222889155
14,60.0,8.0,,rule12,158848.56116582907,58.00780060101851,2988,29.891956782713088
14,60.0,11.0,,rule12,158469.07211143372,57.86922002316453,2741,27.420968387354943
14,65.0,-10.0,,rule12,137726.78603730377,50.29461949945362,4641,46.42857142857143
14,65.0,-7.0,,rule12,142632.47002776377,52.08606121376125,4447,44.48779511804722
14,65.0,-4.0,,rule12,147934.89799746848,54.02238460322396,4208,42.096838735494195
14,65.0,-1.0,,rule12,151750.14170364948,55.41562288330759,3928,39.295718287314926
14,65.0,2.0,,rule12,154477.16787747754,56.41146942648172,3627,36.28451380552221
14,65.0,5.0,,rule12,156983.30425767068,57.326652153692194,3317,33.18327330932373
14,65.0,8.0,,rule12,158585.73874338475,57.91182396413408,3016,30.172068827531014
14,65.0,11.0,,rule12,158358.63294036302,57.82889020609226,2756,27.571028411364544
14,70.0,-10.0,,rule12,133657.3285335292,48.80854825209217,4831,48.32933173269308
14,70.0,-7.0,,rule12,139088.57246318314,50.79191223458339,4624,46.25850340136054
14,70.0,-4.0,,rule12,145439.44454378792,53.11110303235026,4358,43.59743897559024
14,70.0,-1.0,,rule12,150065.335117228,54.80037069720568,4039,40.406162464986
14,70.0,2.0,,rule12,153231.63044594304,55.956628120779676,3716,37.1748699479792
14,70.0,5.0,,rule12,156342.41504166,57.092614315534625,3380,33.81352541016406
14,70.0,8.0,,rule12,158218.75402327505,57.77780967837973,3057,30.58223289315726
14,70.0,11.0,,rule12,158171.6906859087,57.760623242005806,2778,27.791116446578634
14,75.0,-10.0,,rule12,127303.58349447828,46.48830831670987,5078,50.800320128051226
14,75.0,-7.0,,rule12,133663.40614465706,48.81076765434454,4844,48.4593837535014
14,75.0,-4.0,,rule12,140793.883776477,51.41465227011285,4548,45.49819927971189
14,75.0,-1.0,,rule12,146456.4404579022,53.48248629049891,4196,41.976790716286516
14,75.0,2.0,,rule12,150592.27738628507,54.99279776010995,3839,38.40536214485794
14,75.0,5.0,,rule12,154434.72276639432,56.39596945895207,3469,34.70388155262105
14,75.0,8.0,,rule12,157153.97195826576,57.38897602916512,3110,31.112444977991196
14,75.0,11.0,,rule12,157655.93116018001,57.57227985691646,2804,28.051220488195277
14,80.0,-10.0,,rule12,122259.25385033785,44.64623643380728,5289,52.91116446578632
14,80.0,-7.0,,rule12,129083.52191193463,47.138300435266814,5039,50.41016406562625
14,80.0,-4.0,,rule12,137382.9454331835,50.1690569066548,4710,47.118847539015604
14,80.0,-1.0,,rule12,143945.47275709154,52.565539277348655,4327,43.287314925970385
14,80.0,2.0,,rule12,148771.58861485322,54.327924559908425,3941,39.42577030812325
14,80.0,5.0,,rule12,153285.94498028193,55.97646252566533,3534,35.35414165666266
14,80.0,8.0,,rule12,156390.43536310474,57.11015022023983,3153,31.542617046818727
14,80.0,11.0,,rule12,157103.52916751214,57.37055549500152,2825,28.26130452180872
14,85.0,-10.0,,rule12,116838.02609484794,42.666530125200104,5547,55.4921968787515
14,85.0,-7.0,,rule12,124533.27092309602,45.476654587750524,5270,52.721088435374156
14,85.0,-4.0,,rule12,133766.80019923975,48.84852475870573,4912,49.13965586234494
14,85.0,-1.0,,rule12,141185.94676684408,51.557824556983675,4497,44.98799519807923
14,85.0,2.0,,rule12,146563.63173242562,53.52163005128018,4081,40.826330532212886
14,85.0,5.0,,rule12,151796.45736111223,55.43253628436761,3639,36.40456182472989
14,85.0,8.0,,rule12,155619.2975077834,56.828548607867155,3222,32.23289315726291
14,85.0,11.0,,rule12,156781.6288649707,57.25300499012953,2858,28.591436574629853
14,90.0,-10.0,,rule12,110811.62879710278,40.46582997264928,5829,58.313325330132045
14,90.0,-7.0,,rule12,119156.7599033321,43.51327779116715,5529,55.312124849939984
14,90.0,-4.0,,rule12,129229.93350123169,47.191766542956366,5137,51.39055622248899
14,90.0,-1.0,,rule12,137707.60882569433,50.28761642772946,4675,46.7687074829932
14,90.0,2.0,,rule12,143792.77834004583,52.509778827069034,4223,42.24689875950381
14,90.0,5.0,,rule12,149933.36537131233,54.75217841488181,3742,37.43497398959584
14,90.0,8.0,,rule12,154456.62447461742,56.40396745348285,3292,32.93317326930772
14,90.0,11.0,,rule12,156346.24257349997,57.094012041155416,2884,28.851540616246496
14,95.0,-10.0,,rule12,105397.50927450575,38.488719425396496,6080,60.82432973189276
14,95.0,-7.0,,rule12,114328.05621514397,41.74994749311422,5749,57.513005202080834
14,95.0,-4.0,,rule12,125198.54761849441,45.71959816626294,5322,53.24129651860744
14,95.0,-1.0,,rule12,134660.24322557586,49.17478937539288,4833,48.34933973589436
14,95.0,2.0,,rule12,141839.79635543894,51.796595221822585,4342,43.43737494997999
14,95.0,5.0,,rule12,148556.09778298356,54.24923231923152,3825,38.265306122448976
14,95.0,8.0,,rule12,153679.4877853368,56.12017520644786,3345,33.46338535414166
14,95.0,11.0,,rule12,156061.01532050472,56.98985368116592,2910,29.111644657863145
14,100.0,-10.0,,rule12,99023.31046172856,36.161010247490715,6422,64.24569827931172
14,100.0,-7.0,,rule12,108519.93556815297,39.628956897514236,6058,60.60424169667867
14,100.0,-4.0,,rule12,120431.54837452978,43.978800896337205,5585,55.872348939575836
14,100.0,-1.0,,rule12,131106.38879946398,47.87700438192521,5045,50.47018807523009
14,100.0,2.0,,rule12,139268.93120866048,50.85777505428736,4508,45.09803921568628
14,100.0,5.0,,rule12,146725.05706772004,53.580578829871484,3944,39.455782312925166
14,100.0,8.0,,rule12,152753.36701439408,55.781977437333516,3412,34.133653461384554
14,100.0,11.0,,rule12,155878.49516635796,56.923201565278255,2929,29.301720688275314
17,,,,rule1_only,160873.54000556705,58.7472757835112,1976,19.767907162865146
17,0.0,-10.0,,rule12,162584.98759276458,59.372256643574566,2568,25.690276110444177
17,0.0,-7.0,,rule12,163471.37640165386,59.69594522409213,2523,25.240096038415366
17,0.0,-4.0,,rule12,164502.17262726277,60.0723680350799,2470,24.709883953581432
17,0.0,-1.0,,rule12,164679.19281280675,60.13701169033259,2401,24.019607843137255
17,0.0,2.0,,rule12,164515.5240748927,60.077243673273706,2328,23.289315726290518
17,0.0,5.0,,rule12,164408.1001695532,60.038014961128106,2255,22.559023609443777
17,0.0,8.0,,rule12,163915.65523155173,59.858185521308705,2180,21.80872348939576
17,0.0,11.0,,rule12,163146.1404866167,59.57717663110456,2097,20.978391356542616
