datetime,date,hour,year,month,day_of_week,is_weekend,quarter,price_eur_mwh,demand_mw,supply_mw,net_flow_cz,net_flow_pl,net_flow_hu,net_import,price_lag24,price_change_24h,price_change_24h_pct,price_lag168,price_change_7d,price_daily_mean,price_daily_std,price_daily_range,yesterday_mean_price,yesterday_std_price,yesterday_range_price,price_momentum_6h,net_import_lag24,net_import_change_24h
2025-11-08 17:00:00,2025-11-07,41,2025,11,5,1,4,96.51,777.0,1265.0,404.6,1141.9,-2034.5,-488.0,93.99,2.5200000000000102,2.681136291094808,92.95,3.5600000000000023,108.545,17.386672307059943,58.72000000000001,109.54125,22.243485282213364,78.77000000000001,5.960000000000008,-410.0999999999999,-77.90000000000009
2025-11-08 17:00:00,2025-11-06,65,2025,11,5,1,4,110.39,1328.6,1487.9,646.8,10.3,-816.4,-159.30000000000007,130.04,-19.64999999999999,-15.11073515841279,86.15,24.239999999999995,107.72625,16.782621915827285,58.72000000000001,110.67166666666668,22.578681493193038,78.77000000000001,-37.14,-422.0,262.69999999999993
2025-11-08 17:00:00,2025-11-05,89,2025,11,5,1,4,124.45,869.0,1323.8,722.2,1027.7,-2204.7,-454.7999999999997,93.08,31.370000000000005,33.70219166308552,38.42,86.03,109.03333333333332,16.8138984090599,58.72000000000001,108.57791666666667,21.73258102664642,78.77000000000001,20.28,-383.39999999999986,-71.39999999999986
2025-11-08 17:00:00,2025-11-08,17,2025,11,5,1,4,98.5,739.0,1108.8,894.6,710.7,-1975.1,-369.7999999999997,94.9,3.5999999999999943,3.7934668071654314,167.86,-69.36000000000001,109.18333333333332,16.69798885746724,58.72000000000001,108.81083333333333,21.546257198766664,78.77000000000001,-7.230000000000004,-352.3000000000002,-17.499999999999545
2025-11-08 18:00:00,2025-11-06,66,2025,11,5,1,4,124.33,1367.0,1487.9,656.9,34.9,-812.7,-120.90000000000009,124.35,-0.01999999999999602,-0.01608363490148454,92.57,31.760000000000005,109.1825,16.697199517858454,58.72000000000001,109.93291666666669,21.628327334704924,78.77000000000001,27.83,-540.8999999999996,419.99999999999955
2025-11-08 18:00:00,2025-11-05,90,2025,11,5,1,4,124.35,835.8,1324.7,707.3,1028.1,-2224.3,-488.9000000000003,128.2,-3.8499999999999943,-3.003120124804988,89.74,34.61,109.02208333333334,16.524144384656335,58.72000000000001,110.55666666666667,21.941149085415947,78.77000000000001,23.819999999999993,-331.20000000000005,-157.70000000000027
2025-11-08 18:00:00,2025-11-07,42,2025,11,5,1,4,90.72,872.4,1263.6,461.5,1204.2,-2056.9,-391.20000000000005,96.89,-6.170000000000002,-6.36804623800186,82.23,8.489999999999995,108.765,16.767309809892325,58.72000000000001,110.85583333333334,21.692083091317514,78.77000000000001,-5.790000000000006,-385.70000000000005,-5.5
2025-11-08 18:00:00,2025-11-08,18,2025,11,5,1,4,98.78,760.0,1106.7,888.5,711.5,-1946.7,-346.70000000000005,103.8,-5.019999999999996,-4.8362235067437345,115.49,-16.709999999999994,108.55583333333334,16.862977950598186,58.72000000000001,109.38708333333334,20.87818613626725,78.77000000000001,-11.61,-388.90000000000003,42.19999999999999
2025-11-08 19:00:00,2025-11-06,67,2025,11,5,1,4,133.87,1412.5,1489.2,654.8,67.8,-799.3,-76.70000000000005,101.44,32.43000000000001,31.96963722397477,84.9,48.97,109.90708333333333,17.553188111062944,58.72000000000001,109.54333333333334,20.800729014538753,78.77000000000001,9.420000000000002,-581.7000000000003,505.0000000000002
2025-11-08 19:00:00,2025-11-07,43,2025,11,5,1,4,87.91,867.1,1240.0,446.5,1218.2,-2037.6,-372.89999999999986,105.42,-17.510000000000005,-16.609751470309245,88.02,-0.10999999999999943,109.1775,18.103079548255785,61.360000000000014,110.29166666666667,20.288469346055656,78.77000000000001,-10.590000000000003,-347.0,-25.899999999999864
2025-11-08 19:00:00,2025-11-08,19,2025,11,5,1,4,97.89,761.9,1089.8,926.2,709.7,-1963.8,-327.89999999999986,96.36,1.5300000000000011,1.587795765877959,101.13,-3.239999999999995,109.24125000000002,18.058619599733206,61.360000000000014,107.99624999999999,18.4637531660901,78.77000000000001,-26.439999999999998,-388.4999999999998,60.59999999999991
2025-11-08 19:00:00,2025-11-05,91,2025,11,5,1,4,90.68,794.0,1315.0,709.3,1023.0,-2253.3,-521.0000000000002,119.05,-28.36999999999999,-23.830323393532122,92.68,-2.0,108.05916666666667,18.315340188812367,61.360000000000014,108.87166666666667,18.469246039711646,78.77000000000001,-33.66999999999999,-373.5,-147.50000000000023
2025-11-08 20:00:00,2025-11-08,20,2025,11,5,1,4,96.69,891.9,1192.6,930.4,762.0,-1993.1,-300.6999999999998,101.31,-4.6200000000000045,-4.560260586319222,84.65,12.039999999999992,107.86666666666667,18.413376675117235,61.360000000000014,108.79833333333333,18.496757099244387,78.77000000000001,5.969999999999999,-428.60000000000014,127.90000000000032
2025-11-08 20:00:00,2025-11-05,92,2025,11,5,1,4,137.64,783.7,1373.3,761.0,1026.5,-2377.1,-589.5999999999999,95.72,41.91999999999999,43.794400334308385,74.98,62.65999999999998,109.61333333333333,19.183207934720123,61.360000000000014,106.19083333333333,15.360085177716517,66.22,38.859999999999985,-486.3000000000002,-103.29999999999973
2025-11-08 20:00:00,2025-11-07,44,2025,11,5,1,4,94.42,773.4,1283.9,446.4,1163.8,-2120.7,-510.5,131.72,-37.3,-28.31764348618281,106.75,-12.329999999999998,108.05916666666667,18.821885946412262,61.360000000000014,106.59458333333333,15.91196951140632,66.22,-39.45,-325.00000000000006,-185.49999999999994
2025-11-08 20:00:00,2025-11-06,68,2025,11,5,1,4,146.29,1320.8,1562.8,517.1,-81.5,-677.6,-242.0,96.19,50.099999999999994,52.08441625948643,95.34,50.94999999999999,110.14666666666666,20.17768217539015,61.360000000000014,107.28875,15.018230461532177,52.67,58.379999999999995,-374.1999999999998,132.19999999999982
2025-11-08 21:00:00,2025-11-05,93,2025,11,5,1,4,114.65,755.6,1359.2,770.3,1014.2,-2388.1,-603.5999999999999,149.27,-34.620000000000005,-23.192871976954514,60.0,54.650000000000006,108.70416666666667,18.42009675579353,59.620000000000005,109.34083333333332,17.189622986146013,56.19000000000001,16.760000000000005,-302.29999999999995,-301.29999999999995
2025-11-08 21:00:00,2025-11-06,69,2025,11,5,1,4,135.68,1347.5,1563.0,547.0,10.7,-773.2,-215.5,95.82,39.860000000000014,41.598831141724084,90.92,44.760000000000005,110.365,18.995871633870284,59.620000000000005,109.33875,17.19132954175115,56.19000000000001,45.0,-374.39999999999986,158.89999999999986
2025-11-08 21:00:00,2025-11-08,21,2025,11,5,1,4,105.24,881.8,1189.2,941.4,760.3,-2009.1,-307.4000000000001,90.55,14.689999999999998,16.223081170623963,139.76,-34.519999999999996,110.97708333333334,18.561334397114145,59.620000000000005,108.98041666666666,17.499796888056455,58.72000000000001,8.549999999999997,-481.5,174.0999999999999
2025-11-08 21:00:00,2025-11-07,45,2025,11,5,1,4,90.91,859.9,1299.0,473.0,1169.7,-2081.8,-439.10000000000014,147.53,-56.620000000000005,-38.37863485392802,86.23,4.679999999999993,108.61791666666666,17.266489529966638,58.379999999999995,109.05458333333333,17.66539554662965,58.72000000000001,-46.72999999999999,-386.29999999999995,-52.80000000000018
2025-11-08 22:00:00,2025-11-05,94,2025,11,5,1,4,83.79,758.8,1351.3,777.9,1001.2,-2371.6,-592.5,104.17,-20.379999999999995,-19.564173946433712,84.02,-0.22999999999998977,107.76875,17.981105617819264,62.499999999999986,108.42500000000001,17.554027903937474,58.72000000000001,-10.629999999999995,-200.79999999999995,-391.70000000000005
2025-11-08 22:00:00,2025-11-07,46,2025,11,5,1,4,90.57,1061.9,1295.8,567.1,1263.8,-2064.8,-233.9000000000001,105.73,-15.16000000000001,-14.338409155395828,92.49,-1.9200000000000017,107.13708333333334,18.31894730200575,62.499999999999986,108.28208333333333,17.561744733361536,58.72000000000001,-55.72,-461.1999999999998,227.29999999999973
2025-11-08 22:00:00,2025-11-06,70,2025,11,5,1,4,118.01,1352.6,1565.1,557.9,59.3,-829.7,-212.5000000000001,96.5,21.510000000000005,22.290155440414512,119.79,-1.7800000000000011,108.03333333333332,18.302081769609995,62.499999999999986,108.29291666666667,17.5540718623719,58.72000000000001,3.3599999999999994,-365.5,152.9999999999999
2025-11-08 22:00:00,2025-11-08,22,2025,11,5,1,4,104.76,707.4,1187.2,907.7,758.7,-2146.2,-479.7999999999997,100.53,4.230000000000004,4.207699194270371,132.19,-27.429999999999993,108.20958333333334,18.24696722368844,62.499999999999986,108.44,17.469922973376093,58.72000000000001,-30.92,-393.10000000000014,-86.69999999999959
2025-11-08 23:00:00,2025-11-07,47,2025,11,5,1,4,88.83,1057.3,1243.3,585.9,1293.7,-2065.6,-186.0,96.51,-7.680000000000007,-7.957724588125589,122.22,-33.39,107.88958333333333,18.526270531838883,62.499999999999986,108.545,17.386672307059943,58.72000000000001,-16.409999999999997,-488.0,302.0
2025-11-08 23:00:00,2025-11-08,23,2025,11,5,1,4,97.51,699.4,1263.2,963.2,738.5,-2265.5,-563.8,110.39,-12.879999999999995,-11.66772352568167,155.63,-58.11999999999999,107.35291666666666,18.636912293051157,62.499999999999986,107.72625,16.782621915827285,58.72000000000001,6.6000000000000085,-159.30000000000007,-404.4999999999999
2025-11-08 23:00:00,2025-11-06,71,2025,11,5,1,4,101.16,1341.8,1566.5,554.3,97.1,-876.1,-224.70000000000005,124.45,-23.290000000000006,-18.71434310968261,90.33,10.829999999999998,106.38250000000001,18.31147709711865,62.499999999999986,109.03333333333332,16.8138984090599,58.72000000000001,17.36999999999999,-454.7999999999997,230.09999999999968
2025-11-08 23:00:00,2025-11-05,95,2025,11,5,1,4,88.29,741.1,1354.3,761.5,1012.1,-2386.8,-613.2000000000003,98.5,-10.209999999999994,-10.365482233502533,86.03,2.260000000000005,105.95708333333334,18.618592502533645,62.499999999999986,109.18333333333332,16.69798885746724,58.72000000000001,-2.279999999999987,-369.7999999999997,-243.40000000000055
2025-11-09 00:00:00,2025-11-06,72,2025,11,6,1,4,130.38,1345.3,1576.1,501.1,336.4,-1068.3,-230.79999999999995,124.33,6.049999999999997,4.866082200595188,90.41,39.97,106.20916666666669,18.91673446326461,62.499999999999986,109.1825,16.697199517858454,58.72000000000001,12.36999999999999,-120.90000000000009,-109.89999999999986
2025-11-09 00:00:00,2025-11-09,0,2025,11,6,1,4,100.27,615.9,1543.0,934.8,475.3,-2337.2,-927.0999999999999,124.35,-24.08,-19.364696421391233,89.48,10.789999999999992,105.20583333333333,18.547716352265503,62.499999999999986,109.02208333333334,16.524144384656335,58.72000000000001,-4.490000000000009,-488.9000000000003,-438.1999999999996
2025-11-09 00:00:00,2025-11-08,24,2025,11,6,1,4,104.73,893.1,1555.1,980.3,668.4,-2310.7,-662.0,90.72,14.010000000000005,15.4431216931217,102.1,2.6300000000000097,105.78958333333333,18.290669628831363,62.499999999999986,108.765,16.767309809892325,58.72000000000001,15.900000000000006,-391.20000000000005,-270.79999999999995
2025-11-09 00:00:00,2025-11-07,48,2025,11,6,1,4,89.68,960.1,1293.4,587.5,1211.4,-2132.2,-333.2999999999997,98.78,-9.099999999999994,-9.21239117230208,157.68,-68.0,105.41041666666666,18.534986536435262,62.499999999999986,108.55583333333334,16.862977950598186,58.72000000000001,-7.829999999999998,-346.70000000000005,13.400000000000318
2025-11-09 01:00:00,2025-11-07,49,2025,11,6,1,4,89.93,852.6,1288.9,567.2,1170.4,-2173.9,-436.29999999999995,133.87,-43.94,-32.8228878762979,89.98,-0.04999999999999716,103.57958333333333,17.755342485443656,62.499999999999986,109.90708333333333,17.553188111062944,58.72000000000001,-11.22999999999999,-76.70000000000005,-359.5999999999999
2025-11-09 01:00:00,2025-11-08,25,2025,11,6,1,4,94.84,910.7,1629.0,1025.6,645.3,-2389.2,-718.3,87.91,6.930000000000007,7.883062222727798,98.54,-3.700000000000003,103.86833333333334,17.54453182907676,62.499999999999986,109.1775,18.103079548255785,61.360000000000014,6.549999999999997,-372.89999999999986,-345.4000000000001
2025-11-09 01:00:00,2025-11-09,1,2025,11,6,1,4,93.37,605.1,1352.0,1016.8,451.2,-2214.9,-746.9000000000001,97.89,-4.519999999999996,-4.617427724997443,96.52,-3.1499999999999915,103.67999999999999,17.63552121984747,62.499999999999986,109.24125000000002,18.058619599733206,61.360000000000014,-37.00999999999999,-327.89999999999986,-419.0000000000002
2025-11-09 01:00:00,2025-11-06,73,2025,11,6,1,4,125.51,1334.7,1583.8,505.3,366.3,-1120.7,-249.10000000000002,90.68,34.83,38.409792677547415,123.67,1.8400000000000034,105.13125000000001,17.949529317434216,62.499999999999986,108.05916666666667,18.315340188812367,61.360000000000014,25.24000000000001,-521.0000000000002,271.9000000000002
2025-11-09 02:00:00,2025-11-09,2,2025,11,6,1,4,99.68,603.6,1335.5,946.5,424.0,-2102.4,-731.9000000000001,96.69,2.990000000000009,3.0923570172717025,139.97,-40.28999999999999,105.25583333333333,17.89869777062279,62.499999999999986,107.86666666666667,18.413376675117235,61.360000000000014,-5.049999999999997,-300.6999999999998,-431.2000000000003
2025-11-09 02:00:00,2025-11-06,74,2025,11,6,1,4,112.87,1354.4,1580.2,500.4,442.8,-1169.0,-225.79999999999995,137.64,-24.769999999999982,-17.996222028480084,84.85,28.02000000000001,104.22375,16.618526019634114,62.499999999999986,109.61333333333333,19.183207934720123,61.360000000000014,23.189999999999998,-589.5999999999999,363.79999999999995
2025-11-09 02:00:00,2025-11-07,50,2025,11,6,1,4,90.48,743.5,1279.1,555.7,1102.1,-2193.4,-535.6000000000001,94.42,-3.9399999999999977,-4.172844736284683,149.99,-59.510000000000005,104.05958333333332,16.738610268834226,62.499999999999986,108.05916666666667,18.821885946412262,61.360000000000014,0.5499999999999972,-510.5,-25.100000000000136
2025-11-09 02:00:00,2025-11-08,26,2025,11,6,1,4,104.16,945.8,1631.8,1061.2,636.7,-2383.9,-686.0,146.29,-42.129999999999995,-28.79896096794039,92.61,11.549999999999997,102.30416666666667,14.121847063779972,51.89,110.14666666666666,20.17768217539015,61.360000000000014,9.319999999999993,-242.0,-444.0
2025-11-09 03:00:00,2025-11-07,51,2025,11,6,1,4,91.78,845.4,1267.2,657.2,1086.3,-2165.3,-421.8000000000002,114.65,-22.870000000000005,-19.947666812036637,91.14,0.6400000000000006,101.35125,14.023824855829929,51.89,108.70416666666667,18.42009675579353,59.620000000000005,-1.5900000000000034,-603.5999999999999,181.79999999999973
2025-11-09 03:00:00,2025-11-09,3,2025,11,6,1,4,97.28,613.7,1357.9,902.2,470.5,-2116.9,-744.2,135.68,-38.400000000000006,-28.301886792452834,133.31,-36.03,99.75125000000001,11.97829243564995,46.58999999999999,110.365,18.995871633870284,59.620000000000005,-28.230000000000004,-215.5,-528.7
2025-11-09 03:00:00,2025-11-06,75,2025,11,6,1,4,99.03,1349.3,1582.1,500.4,431.4,-1164.6,-232.79999999999995,105.24,-6.209999999999994,-5.900798175598626,98.39,0.6400000000000006,99.49249999999999,11.9215100626535,46.58999999999999,110.97708333333334,18.561334397114145,59.620000000000005,-0.6500000000000057,-307.4000000000001,74.60000000000014
2025-11-09 03:00:00,2025-11-08,27,2025,11,6,1,4,113.78,975.1,1631.1,1075.5,636.6,-2368.1,-656.0,90.91,22.870000000000005,25.15674843251568,138.11,-24.330000000000013,100.44541666666667,12.118070222021052,46.58999999999999,108.61791666666666,17.266489529966638,58.379999999999995,0.9099999999999966,-439.10000000000014,-216.89999999999986
2025-11-09 04:00:00,2025-11-09,4,2025,11,6,1,4,102.06,558.9,1370.6,708.7,374.6,-1895.0,-811.6999999999998,83.79,18.269999999999996,21.80451127819548,107.12,-5.060000000000002,101.20666666666666,11.588583837654864,42.08999999999999,107.76875,17.981105617819264,62.499999999999986,11.579999999999998,-592.5,-219.19999999999982
2025-11-09 04:00:00,2025-11-07,52,2025,11,6,1,4,90.29,866.6,1211.6,812.6,1059.9,-2217.5,-345.0,90.57,-0.2799999999999869,-0.30915314121672405,109.79,-19.5,101.195,11.599893177920523,42.08999999999999,107.13708333333334,18.31894730200575,62.499999999999986,-13.86999999999999,-233.9000000000001,-111.09999999999991
2025-11-09 04:00:00,2025-11-06,76,2025,11,6,1,4,120.79,1274.0,1539.6,480.0,515.7,-1261.3,-265.5999999999999,118.01,2.780000000000001,2.355732565036862,123.07,-2.279999999999987,101.31083333333333,11.787467153044146,42.08999999999999,108.03333333333332,18.302081769609995,62.499999999999986,29.010000000000005,-212.5000000000001,-53.099999999999795
2025-11-09 04:00:00,2025-11-08,28,2025,11,6,1,4,102.19,998.5,1683.7,1045.1,650.7,-2381.0,-685.2,104.76,-2.5700000000000074,-2.4532264222985942,92.12,10.069999999999993,101.20375,11.766425637492693,42.08999999999999,108.20958333333334,18.24696722368844,62.499999999999986,4.909999999999997,-479.7999999999997,-205.40000000000032
2025-11-09 05:00:00,2025-11-08,29,2025,11,6,1,4,111.43,1053.1,1675.6,1019.2,736.6,-2378.3,-622.5,88.83,22.60000000000001,25.441855229089285,119.44,-8.009999999999991,102.14541666666666,11.63672334695899,42.08999999999999,107.88958333333333,18.526270531838883,62.499999999999986,12.400000000000006,-186.0,-436.5
2025-11-09 05:00:00,2025-11-09,5,2025,11,6,1,4,96.52,552.7,1389.5,722.3,281.9,-1841.0,-836.8000000000001,97.51,-0.9900000000000091,-1.0152804840529268,100.26,-3.740000000000009,102.10416666666667,11.655608807209681,42.08999999999999,107.35291666666666,18.636912293051157,62.499999999999986,-17.260000000000005,-563.8,-273.0000000000001
2025-11-09 05:00:00,2025-11-07,53,2025,11,6,1,4,92.74,761.6,1207.8,811.6,1053.6,-2311.4,-446.2000000000003,101.16,-8.420000000000002,-8.323448003163307,91.37,1.3699999999999903,101.75333333333333,11.810949476492942,42.08999999999999,106.38250000000001,18.31147709711865,62.499999999999986,-9.320000000000007,-224.70000000000005,-221.50000000000023
2025-11-09 05:00:00,2025-11-06,77,2025,11,6,1,4,104.48,1280.3,1540.7,477.0,531.7,-1269.1,-260.39999999999986,88.29,16.189999999999998,18.337297542190505,92.52,11.960000000000008,102.42791666666666,11.465862366995253,40.69999999999999,105.95708333333334,18.618592502533645,62.499999999999986,14.189999999999998,-613.2000000000003,352.8000000000004
2025-11-09 06:00:00,2025-11-08,30,2025,11,6,1,4,118.39,1067.2,1675.9,975.8,762.0,-2346.5,-608.7,130.38,-11.989999999999995,-9.196195735542258,97.51,20.879999999999995,101.92833333333334,10.407349270617221,35.83,106.20916666666669,18.91673446326461,62.499999999999986,-2.4000000000000057,-230.79999999999995,-377.9000000000001
2025-11-09 06:00:00,2025-11-09,6,2025,11,6,1,4,93.96,541.0,1406.9,662.3,279.4,-1807.6,-865.9,100.27,-6.310000000000002,-6.293008876034708,92.55,1.4099999999999966,101.66541666666666,10.530044790841984,35.83,105.20583333333333,18.547716352265503,62.499999999999986,-8.230000000000004,-927.0999999999999,61.19999999999993
2025-11-09 06:00:00,2025-11-07,54,2025,11,6,1,4,95.96,753.1,1211.0,841.4,952.7,-2252.0,-457.9000000000001,104.73,-8.77000000000001,-8.373913873770658,122.22,-26.260000000000005,101.3,10.571162167200638,35.83,105.78958333333333,18.290669628831363,62.499999999999986,-15.470000000000013,-662.0,204.0999999999999
2025-11-09 06:00:00,2025-11-06,78,2025,11,6,1,4,93.98,1266.9,1541.1,470.8,526.9,-1271.9,-274.20000000000005,89.68,4.299999999999997,4.794826048171272,112.3,-18.319999999999993,101.47916666666667,10.4007219300731,35.58,105.41041666666666,18.534986536435262,62.499999999999986,-2.539999999999992,-333.2999999999997,59.09999999999968
2025-11-09 07:00:00,2025-11-06,79,2025,11,6,1,4,104.3,1249.3,1552.6,442.5,538.6,-1284.4,-303.30000000000007,89.93,14.36999999999999,15.979094851551196,86.31,17.989999999999995,102.07791666666668,10.116699916977975,35.22,103.57958333333333,17.755342485443656,62.499999999999986,11.560000000000002,-436.29999999999995,132.9999999999999
2025-11-09 07:00:00,2025-11-08,31,2025,11,6,1,4,121.06,1099.6,1676.2,951.7,779.5,-2307.8,-576.6000000000001,94.84,26.22,27.646562631800926,102.11,18.950000000000003,103.17041666666667,10.700024168672837,35.22,103.86833333333334,17.54453182907676,62.499999999999986,16.58,-718.3,141.69999999999982
2025-11-09 07:00:00,2025-11-09,7,2025,11,6,1,4,91.87,557.1,1422.4,612.1,302.9,-1780.3,-865.3,93.37,-1.5,-1.606511727535611,115.27,-23.39999999999999,103.10791666666667,10.763948273174398,35.22,103.67999999999999,17.63552121984747,62.499999999999986,-26.519999999999996,-746.9000000000001,-118.39999999999986
2025-11-09 07:00:00,2025-11-07,55,2025,11,6,1,4,98.3,756.9,1191.3,906.3,948.7,-2289.4,-434.4000000000001,125.51,-27.210000000000008,-21.679547446418617,92.38,5.920000000000002,101.97416666666668,9.68021914801831,30.769999999999996,105.13125000000001,17.949529317434216,62.499999999999986,4.340000000000003,-249.10000000000002,-185.30000000000007
2025-11-09 08:00:00,2025-11-06,80,2025,11,6,1,4,105.96,1244.6,1429.6,668.1,809.4,-1662.5,-185.0,99.68,6.279999999999987,6.300160513643646,90.4,15.559999999999988,102.23583333333333,9.700365711022112,30.769999999999996,105.25583333333333,17.89869777062279,62.499999999999986,10.0,-731.9000000000001,546.9000000000001
2025-11-09 08:00:00,2025-11-07,56,2025,11,6,1,4,82.46,925.7,1199.8,787.6,767.9,-1829.6,-274.0999999999999,112.87,-30.41000000000001,-26.942500221493766,92.02,-9.560000000000002,100.96875,10.22294789123925,38.60000000000001,104.22375,16.618526019634114,62.499999999999986,-11.52000000000001,-225.79999999999995,-48.299999999999955
2025-11-09 08:00:00,2025-11-09,8,2025,11,6,1,4,96.72,783.4,1340.1,694.9,409.3,-1660.9,-556.7,90.48,6.239999999999995,6.896551724137925,131.25,-34.53,101.22875,10.02196470910128,38.60000000000001,104.05958333333332,16.738610268834226,62.499999999999986,-7.579999999999998,-535.6000000000001,-21.09999999999991
2025-11-09 08:00:00,2025-11-08,32,2025,11,6,1,4,120.24,1160.5,1661.0,917.4,869.4,-2287.3,-500.5000000000002,104.16,16.08,15.43778801843318,89.62,30.61999999999999,101.89874999999999,10.738343857615334,38.60000000000001,102.30416666666667,14.121847063779972,51.89,-0.8200000000000074,-686.0,185.49999999999977
2025-11-09 09:00:00,2025-11-07,57,2025,11,6,1,4,101.11,962.3,1244.1,843.0,601.6,-1726.4,-281.8000000000002,91.78,9.329999999999998,10.165613423403789,84.21,16.900000000000006,102.28750000000001,10.522817133962748,38.60000000000001,101.35125,14.023824855829929,51.89,9.239999999999995,-421.8000000000002,140.0
2025-11-09 09:00:00,2025-11-09,9,2025,11,6,1,4,95.61,765.5,1345.2,671.7,399.9,-1651.3,-579.7,97.28,-1.6700000000000017,-1.71669407894737,142.03,-46.42,102.21791666666667,10.562814998306234,38.60000000000001,99.75125000000001,11.97829243564995,46.58999999999999,-2.6899999999999977,-744.2,164.5
2025-11-09 09:00:00,2025-11-08,33,2025,11,6,1,4,117.74,1188.4,1661.3,892.6,882.1,-2247.6,-472.89999999999986,99.03,18.709999999999994,18.89326466727254,75.7,42.03999999999999,102.9975,10.998748248937972,38.60000000000001,99.49249999999999,11.9215100626535,46.58999999999999,11.780000000000001,-232.79999999999995,-240.0999999999999
2025-11-09 09:00:00,2025-11-06,81,2025,11,6,1,4,123.91,1194.8,1428.6,663.7,824.6,-1722.1,-233.79999999999973,113.78,10.129999999999995,8.903146422921424,92.99,30.92,103.41958333333332,11.608020645103089,41.45,100.44541666666667,12.118070222021052,46.58999999999999,41.45,-656.0,422.2000000000003
2025-11-09 10:00:00,2025-11-07,58,2025,11,6,1,4,106.5,976.8,1239.3,825.7,947.0,-2035.2,-262.5,102.06,4.439999999999998,4.350382128159904,90.01,16.489999999999995,103.60458333333332,11.62078422077595,41.45,101.20666666666666,11.588583837654864,42.08999999999999,9.780000000000001,-811.6999999999998,549.1999999999998
2025-11-09 10:00:00,2025-11-08,34,2025,11,6,1,4,107.65,1256.1,1660.2,875.0,899.3,-2178.4,-404.10000000000014,90.29,17.36,19.226935430280207,108.84,-1.1899999999999977,104.32791666666667,11.29161019024499,41.45,101.195,11.599893177920523,42.08999999999999,-12.58999999999999,-345.0,-59.100000000000136
2025-11-09 10:00:00,2025-11-09,10,2025,11,6,1,4,93.88,638.3,1349.5,602.4,354.8,-1668.4,-711.2,120.79,-26.91000000000001,-22.27833429919696,121.83,-27.950000000000003,103.20666666666666,10.915677862068106,41.45,101.31083333333333,11.787467153044146,42.08999999999999,-7.230000000000004,-265.5999999999999,-445.60000000000014
2025-11-09 10:00:00,2025-11-06,82,2025,11,6,1,4,125.21,1164.2,1425.4,686.1,816.5,-1763.8,-261.20000000000005,102.19,23.019999999999996,22.52666601428711,97.37,27.83999999999999,104.16583333333334,11.798175215084564,42.75,101.20375,11.766425637492693,42.08999999999999,29.599999999999994,-685.2,424.0
2025-11-09 11:00:00,2025-11-06,83,2025,11,6,1,4,96.32,1115.6,1434.7,718.9,791.3,-1829.3,-319.10000000000014,111.43,-15.110000000000014,-13.560082563044077,89.2,7.11999999999999,103.53625000000001,11.796841070353054,42.75,102.14541666666666,11.63672334695899,42.08999999999999,-21.42,-622.5,303.39999999999986
2025-11-09 11:00:00,2025-11-07,59,2025,11,6,1,4,116.23,1014.5,1230.8,746.4,708.1,-1670.8,-216.29999999999995,96.52,19.710000000000008,20.42063820969748,96.64,19.590000000000003,104.35750000000002,11.97192776238918,42.75,102.10416666666667,11.655608807209681,42.08999999999999,-7.679999999999993,-836.8000000000001,620.5000000000001
2025-11-09 11:00:00,2025-11-09,11,2025,11,6,1,4,92.15,662.9,1356.7,595.4,364.6,-1653.8,-693.8,92.74,-0.5899999999999892,-0.6361871899935188,92.56,-0.4099999999999966,104.33291666666666,11.99739916712789,42.75,101.75333333333333,11.810949476492942,42.08999999999999,-14.349999999999994,-446.2000000000003,-247.59999999999968
2025-11-09 11:00:00,2025-11-08,35,2025,11,6,1,4,103.15,1271.3,1659.8,880.3,878.9,-2147.7,-388.5,104.48,-1.3299999999999983,-1.2729709035222037,110.38,-7.22999999999999,104.27749999999999,11.999761682417748,42.75,102.42791666666666,11.465862366995253,40.69999999999999,-4.5,-260.39999999999986,-128.10000000000014
2025-11-09 12:00:00,2025-11-09,12,2025,11,6,1,4,93.29,546.5,1265.7,582.5,365.9,-1667.6,-719.1999999999999,118.39,-25.099999999999994,-21.2011149590337,97.47,-4.179999999999993,103.23166666666667,11.808582975280983,42.75,101.92833333333334,10.407349270617221,35.83,-0.5899999999999892,-608.7,-110.49999999999989
2025-11-09 12:00:00,2025-11-08,36,2025,11,6,1,4,127.03,1283.2,1546.2,867.5,917.1,-2047.6,-263.0,93.96,33.07000000000001,35.19582801191998,95.72,31.310000000000002,104.60958333333333,12.58365001281291,44.57000000000001,101.66541666666666,10.530044790841984,35.83,1.8200000000000074,-865.9,602.9
2025-11-09 12:00:00,2025-11-06,84,2025,11,6,1,4,122.72,1023.8,1329.3,687.9,926.9,-1920.3,-305.5,95.96,26.760000000000005,27.886619424760323,81.53,41.19,105.72458333333333,12.963735699910771,44.57000000000001,101.3,10.571162167200638,35.83,26.400000000000006,-457.9000000000001,152.4000000000001
2025-11-09 12:00:00,2025-11-07,60,2025,11,6,1,4,96.36,1019.1,1360.6,884.8,479.7,-1706.0,-341.5,93.98,2.3799999999999955,2.532453713556071,131.5,-35.14,105.82375,12.878813681696997,44.57000000000001,101.47916666666667,10.4007219300731,35.58,-19.870000000000005,-274.20000000000005,-67.29999999999995
2025-11-09 13:00:00,2025-11-07,61,2025,11,6,1,4,106.68,1055.7,1344.5,870.3,674.7,-1833.8,-288.79999999999995,104.3,2.3800000000000097,2.2818791946308816,89.96,16.720000000000013,105.92291666666665,12.87573331948641,44.57000000000001,102.07791666666668,10.116699916977975,35.22,14.530000000000001,-303.30000000000007,14.500000000000114
