datetime,Date,Settlement Term,System Imbalance (MWh),SREC (EUR/MWh),SREC price (EUR/MWh),Imbalance Settlement Price (EUR/MWh),Payment of subject for imbalance (EUR),Payment of OKTE for imbalance (EUR),Payment for System Imbalance (EUR),Total Cost of RE (EUR),Payment for SREC (EUR),Balance of Revenues and Expenses for Imbalance and RE (EUR),Settlement in special mode,source_file
2025-06-03 13:45:00,2025-06-03,56,44.205,-3.94,-3.94,-86.7755,-5043.2185,1211.2992,-3831.9193,3272.185,-369.4577,929.192,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 14:00:00,2025-06-03,57,35.553,-3.4314,-3.4314,-165.582,-8919.4056,3072.0428,-5847.3627,2884.9932,-313.9045,3276.274,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 14:15:00,2025-06-03,58,30.841,-0.4123,-0.4123,-22.8768,-1166.8998,470.3699,-696.5299,348.7184,-37.7172,385.5287,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 14:30:00,2025-06-03,59,37.173,-0.4568,-0.4568,-20.8876,-1084.4633,313.3349,-771.1284,381.7234,-41.7881,431.1931,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 14:45:00,2025-06-03,60,36.49,-0.3421,-0.3421,-14.3722,-810.0603,290.031,-520.0293,284.038,-31.2953,267.2866,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 15:00:00,2025-06-03,61,36.132,7.1228,7.1228,0.0,-922.038,347.2787,-574.7593,-5525.7615,663.0116,5437.5092,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 15:15:00,2025-06-03,62,25.617,7.6471,7.6471,0.0,-813.6289,341.0257,-472.6032,-5953.2882,711.815,5714.0764,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 15:30:00,2025-06-03,63,21.851,6.0688,6.0688,208.3129,-562.2291,223.479,-338.75,-4692.3368,564.9021,4466.1847,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 15:45:00,2025-06-03,64,12.855,1.0851,1.0851,66.7496,-157.1707,93.422,-63.7487,-840.4428,101.0044,803.1871,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 16:00:00,2025-06-03,65,27.695,0.0183,0.0183,-1.0725,-43.8642,14.3769,-29.4873,-14.2758,1.7702,41.9929,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 16:15:00,2025-06-03,66,20.602,0.6427,0.6427,22.2721,-221.7353,570.0305,348.2952,-499.5653,62.1697,89.1004,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 16:30:00,2025-06-03,67,14.771,1.6481,1.6481,62.6887,-363.5746,693.4522,329.8776,-1282.1667,159.424,792.8651,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 16:45:00,2025-06-03,68,15.589,3.8183,3.8183,140.7697,-471.0427,818.4401,347.3974,-2905.8274,369.3518,2189.0782,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 17:00:00,2025-06-03,69,27.909,-0.4983,-0.4983,0.6719,-8.6756,27.4122,18.7366,343.5285,-51.4579,-310.8072,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 17:15:00,2025-06-03,70,31.915,-0.1149,-0.1149,-3.0234,-134.2027,37.7139,-96.4888,78.2503,-11.8654,30.1039,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 17:30:00,2025-06-03,71,19.436,1.1088,1.1088,36.1971,-467.9561,1171.4106,703.4544,-760.5968,114.5024,-57.3601,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 17:45:00,2025-06-03,72,7.834,0.9324,0.9324,62.5344,-1377.007,1854.5352,477.5282,-637.9341,96.2862,64.1198,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 18:00:00,2025-06-03,73,4.883,0.7819,0.7819,100.5705,-2304.097,2771.1555,467.0585,-524.7619,83.8095,-26.1061,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 18:15:00,2025-06-03,74,11.713,3.4196,3.4196,115.9484,-1803.7118,2936.8203,1133.1085,-2294.1402,366.5367,794.4951,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 18:30:00,2025-06-03,75,-4.432,-1.1982,-1.1982,282.8184,-6369.0704,5110.8113,-1258.2591,814.1254,-128.4315,572.5651,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 18:45:00,2025-06-03,76,-6.446,-2.2591,-2.2591,154.4463,-4789.9158,3736.708,-1053.2078,1563.173,-242.1462,-267.8191,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 19:00:00,2025-06-03,77,-0.24,0.2461,0.2461,127.0974,-5911.815,5826.5004,-85.3146,-169.9047,27.6954,227.5239,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 19:15:00,2025-06-03,78,3.04,0.7853,0.7853,113.5476,-2174.323,2516.5555,342.2325,-539.8954,88.3753,109.2876,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 19:30:00,2025-06-03,79,-0.656,0.1429,0.1429,177.0703,-6218.4864,6049.3944,-169.092,-99.0015,16.0815,252.012,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 19:45:00,2025-06-03,80,-0.32,-0.356,-0.356,141.8369,-6903.309,6825.6804,-77.6286,248.9486,-40.0632,-131.2568,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 20:00:00,2025-06-03,81,0.527,-0.5759,-0.5759,72.8705,-1197.1894,1236.1752,38.9857,397.9271,-69.0164,-367.8964,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 20:15:00,2025-06-03,82,-0.253,-0.289,-0.289,167.75,-8186.8067,8086.4368,-100.3699,199.2005,-34.634,-64.1966,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 20:30:00,2025-06-03,83,6.958,1.2603,1.2603,132.9919,-2174.4176,3103.632,929.2144,-866.0645,151.0356,-214.1855,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 20:45:00,2025-06-03,84,-3.498,-0.5105,-0.5105,118.5143,-9250.0168,7704.9425,-1545.0743,352.0855,-61.1788,1254.1677,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 21:00:00,2025-06-03,85,-20.379,-4.8114,-4.8114,180.7939,-11187.5086,6045.8208,-5141.6878,3327.2534,-541.3739,2355.8084,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 21:15:00,2025-06-03,86,-6.991,-1.7967,-1.7967,157.9406,-7633.7352,5954.6504,-1679.0848,1230.682,-202.1629,650.5657,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 21:30:00,2025-06-03,87,-0.381,-0.451,-0.451,115.2181,-5756.1059,5675.7254,-80.3804,301.3909,-50.7461,-170.2644,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 21:45:00,2025-06-03,88,10.455,0.1964,0.1964,23.7051,-465.5682,713.7369,248.1687,-126.0039,22.0987,-144.2635,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 22:00:00,2025-06-03,89,-7.108,-0.7388,-0.7388,143.9633,-6890.0096,5480.9198,-1409.0897,468.291,-69.4406,1010.2393,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 22:15:00,2025-06-03,90,-0.574,-0.2501,-0.2501,115.0938,-4030.6044,3935.1037,-95.5007,155.374,-23.5071,-36.3662,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 22:30:00,2025-06-03,91,-1.215,-0.4806,-0.4806,98.7903,-3665.1476,3472.4752,-192.6724,294.3118,-45.1721,-56.4673,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 22:45:00,2025-06-03,92,1.666,0.0699,0.0699,70.1548,-1422.1781,1541.2308,119.0527,-41.5821,6.57,-84.0406,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 23:00:00,2025-06-03,93,-1.76,0.1081,0.1081,74.4671,-4256.6488,4033.1405,-223.5083,-63.5965,8.041,279.0638,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 23:15:00,2025-06-03,94,-0.399,-0.377,-0.377,57.8886,-2779.0602,2730.3879,-48.6723,216.5501,-28.0431,-139.8347,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 23:30:00,2025-06-03,95,1.093,-0.1098,-0.1098,25.0813,-325.2041,353.3203,28.1161,61.551,-8.1675,-81.4997,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-03 23:45:00,2025-06-03,96,9.559,1.0509,1.0509,53.4492,-841.3973,1352.9062,511.5088,-578.4595,78.1712,-11.2205,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 00:00:00,2025-06-04,1,-8.856,-0.6146,-0.6146,35.6543,-3913.0849,2860.8818,-1052.2031,344.3701,-38.0032,745.8361,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 00:15:00,2025-06-04,2,-1.545,-0.2089,-0.2089,40.5902,-2122.351,1973.8981,-148.4528,113.253,-12.9171,48.117,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 00:30:00,2025-06-04,3,-2.676,-0.466,-0.466,115.1767,-2590.0936,2284.7602,-305.3334,251.0361,-28.8146,83.112,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 00:45:00,2025-06-04,4,3.489,0.4256,0.4256,56.3132,-1072.0191,1265.7016,193.6825,-221.3955,26.3166,1.3965,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 01:00:00,2025-06-04,5,-12.095,-4.1421,-4.1421,269.9289,-6397.5849,3140.8927,-3256.6922,2160.5704,-218.0319,1314.1536,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 01:15:00,2025-06-04,6,-3.388,-1.7977,-1.7977,125.0815,-2280.9862,1859.0863,-421.8999,923.0426,-94.6273,-406.5154,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 01:30:00,2025-06-04,7,0.928,0.538,0.538,94.3772,-720.7535,773.0041,52.2507,-271.7742,28.3192,191.2043,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 01:45:00,2025-06-04,8,2.116,1.3484,1.3484,365.0934,-877.8216,987.7894,109.9678,-675.1836,70.9771,494.2387,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 02:00:00,2025-06-04,9,-4.888,-0.4683,-0.4683,57.7332,-1608.671,1171.0622,-437.6089,237.8183,-22.9116,222.7021,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 02:15:00,2025-06-04,10,1.516,0.514,0.514,173.0596,-677.3658,758.8495,81.4836,-256.3694,25.1475,149.7383,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 02:30:00,2025-06-04,11,-4.119,-0.5851,-0.5851,122.5218,-2466.6089,1963.5344,-503.0745,294.6914,-28.626,237.0091,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 02:45:00,2025-06-04,12,3.546,0.6066,0.6066,105.3178,-818.9795,1008.2935,189.314,-302.0601,29.6779,83.0682,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 03:00:00,2025-06-04,13,3.229,0.4655,0.4655,84.1132,-1011.1345,1179.726,168.5914,-235.0848,22.2202,44.2732,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 03:15:00,2025-06-04,14,6.079,1.239,1.239,104.7454,-1020.1413,1335.4802,315.339,-631.3738,59.1424,256.8924,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 03:30:00,2025-06-04,15,4.012,1.2731,1.2731,113.7169,-1070.7135,1279.5247,208.8111,-651.4592,60.7702,381.8779,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 03:45:00,2025-06-04,16,6.796,1.4165,1.4165,114.1701,-1311.4623,1664.2775,352.8152,-716.5797,67.6152,296.1492,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 04:00:00,2025-06-04,17,-4.0,-0.7651,-0.7651,93.8231,-1888.8609,1510.4443,-378.4166,399.7423,-39.1188,17.7931,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 04:15:00,2025-06-04,18,1.824,0.6311,0.6311,163.1404,-1027.2572,1136.9985,109.7413,-323.4231,32.2675,181.4143,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 04:30:00,2025-06-04,19,-0.401,-0.003,-0.003,148.98,-2584.2071,2526.8498,-57.3573,1.5625,-0.1534,55.9482,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 04:45:00,2025-06-04,20,1.693,0.7836,0.7836,175.5447,-1301.3816,1408.7245,107.3428,-409.8078,40.0647,262.4003,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 05:00:00,2025-06-04,21,1.313,-0.0796,-0.0796,14.6876,-275.4072,294.7654,19.3583,42.3053,-4.5144,-57.1491,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 05:15:00,2025-06-04,22,3.727,0.3376,0.3376,69.2859,-1131.1616,1389.4594,258.2978,-181.34,19.1466,-96.1045,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 05:30:00,2025-06-04,23,-3.091,0.2143,0.2143,79.0717,-2666.6109,2283.1427,-383.4682,-119.1598,12.1538,490.4741,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 05:45:00,2025-06-04,24,-4.261,-0.9876,-0.9876,78.3996,-3662.8375,3130.9978,-531.8397,555.0219,-56.0107,32.8285,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 06:00:00,2025-06-04,25,-4.809,0.5805,0.5805,228.3089,-9254.5013,8129.6233,-1124.878,-351.7429,39.4339,1437.1869,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 06:15:00,2025-06-04,26,-1.428,-1.5178,-1.5178,68.8063,-3764.325,3528.4753,-235.8497,958.275,-103.1057,-619.3196,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 06:30:00,2025-06-04,27,-5.88,-0.3557,-0.3557,38.0778,-4189.248,3246.8725,-942.3755,228.7631,-24.1631,737.7754,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 06:45:00,2025-06-04,28,-1.779,-0.2149,-0.2149,40.0691,-4467.4415,4139.6543,-327.7872,138.6516,-14.5984,203.734,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 07:00:00,2025-06-04,29,-4.522,-1.905,-1.905,57.8175,-5239.5357,4427.4195,-812.1162,1260.6624,-146.7936,-301.7526,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 07:15:00,2025-06-04,30,-5.196,-0.2858,-0.2858,28.4632,-3988.5657,3052.5359,-936.0299,190.7937,-22.0229,767.259,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 07:30:00,2025-06-04,31,-2.413,-0.5951,-0.5951,128.2785,-4077.8241,3606.6818,-471.1424,402.9978,-45.8566,114.0012,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 07:45:00,2025-06-04,32,4.229,0.2812,0.2812,64.9612,-1851.8489,2102.4043,250.5553,-189.9449,21.6684,-82.2789,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 08:00:00,2025-06-04,33,-4.826,-0.3635,-0.3635,80.011,-5812.3656,4801.4186,-1010.9471,250.648,-30.4864,790.7854,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 08:15:00,2025-06-04,34,-0.724,-0.1143,-0.1143,29.0851,-4424.3819,3965.69,-458.6919,79.3335,-9.5862,388.9446,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 08:30:00,2025-06-04,35,7.349,0.3251,0.3251,32.8008,-761.6346,927.869,166.2345,-228.1355,27.2658,34.6352,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 08:45:00,2025-06-04,36,11.067,0.4074,0.4074,29.8866,-932.5815,1197.2572,264.6757,-287.8061,34.1682,-11.0379,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 09:00:00,2025-06-04,37,-0.591,0.0164,0.0164,16.3997,-2862.1019,2609.8058,-252.2961,-12.5637,1.4422,263.4176,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 09:15:00,2025-06-04,38,8.464,0.2051,0.2051,22.0018,-442.9402,578.9774,136.0371,-157.7781,18.0367,3.7043,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 09:30:00,2025-06-04,39,6.506,-0.1459,-0.1459,-25.7873,-747.4965,638.4935,-109.0029,111.4691,-12.8306,10.3644,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 09:45:00,2025-06-04,40,23.405,-1.4563,-1.4563,-62.2558,-2792.7952,1472.5364,-1320.2588,1100.4903,-128.0685,347.8369,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 10:00:00,2025-06-04,41,5.239,-0.7297,-0.7297,-57.2412,-2018.6109,1844.3115,-174.2995,594.6956,-64.9637,-355.4324,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 10:15:00,2025-06-04,42,3.476,-0.4002,-0.4002,-20.8341,-531.8112,502.7893,-29.0219,326.8028,-35.629,-262.1519,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 10:30:00,2025-06-04,43,3.805,-0.1745,-0.1745,-56.2747,-1723.2439,1628.0833,-95.1605,142.4006,-15.5354,-31.7047,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 10:45:00,2025-06-04,44,3.345,-0.2286,-0.2286,-87.185,-3200.9101,3099.7755,-101.1346,187.4737,-20.3518,-65.9873,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 11:00:00,2025-06-04,45,-2.927,-0.078,-0.078,0.0,-1131.3773,970.618,-160.7594,64.5119,-7.2977,103.5451,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 11:15:00,2025-06-04,46,1.407,-0.0419,-0.0419,-8.0239,-241.0219,247.3768,6.3549,35.0225,-3.9202,-37.4573,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 11:30:00,2025-06-04,47,0.03,-0.0377,-0.0377,7.213,-72.0282,66.4095,-5.6187,31.6153,-3.5272,-22.4693,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 11:45:00,2025-06-04,48,2.885,0.04,0.04,23.8886,-14.3876,14.1133,-0.2744,-33.4105,3.7424,29.9425,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
2025-06-04 12:00:00,2025-06-04,49,1.134,0.007,0.007,4.5126,-168.5101,176.0397,7.5297,-5.8384,0.6521,-2.3434,No,OdchylkaSustavy_2025-06-01_2025-06-30.csv
